2016 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,Sanction Deduction,2016 Part C Summary,2016 Part D Summary,2016 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9730,Local CCP,WellCare,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC","WellCare Health Plans, Inc.",Yes,No,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9808,Local CCP,HealthTeam Advantage,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA,Moses H. Cone Memorial Hospital Corp.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9834,Local CCP,Gundersen Health Plan Minnesota,GUNDERSEN HEALTH PLAN OF MINNESOTA,Gundersen Lutheran Health System Inc.,No,No,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9859,Local CCP,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9869,Demo,Partners Health Plan,"PARTNERS HEALTH PLAN, INC.","PHSI, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9870,Local CCP,Passport Advantage,"UNIVERSITY HEALTH CARE, INC.","University Health Care, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9886,Local CCP,Anthem Blue Cross and Blue Shield,"HMO MISSOURI, INC.",Anthem Inc.,Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9915,Local CCP,"MedStar Family Choice, Inc","MEDSTAR FAMILY CHOICE, INC.","Medstar Health, Inc.",Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9947,Local CCP,Blue Cross Blue Shield of Georgia,"BLUE CROSS AND BLUE SHIELD OF GEORGIA, INC.",Anthem Inc.,No,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9954,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3175,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3332,Regional CCP,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Guidewell Mutual Holding Corporation,No,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3444,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5287,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5342,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,"UnitedHealth Group, Inc.",No,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5826,Regional CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5941,Regional CCP,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,No,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6694,Regional CCP,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6801,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7444,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R9896,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0522,PDP,Symphonix Health,"SYMPHONIX HEALTH INSURANCE, INC.",Granite Creek FlexCap LLP,No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0586,PDP,MVP Health Care,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0655,PDP,Tufts Health Plan Medicare Preferred,TUFTS INSURANCE COMPANY,"Tufts Associated HMO, Inc.",No,No,Not Applicable,5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0764,PDP,Magellan Rx Medicare EGWP,"MAGELLAN LIFE INSURANCE COMPANY, INC.","Magellan Health, Inc.",No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1030,PDP,BlueRx (PDP),BCBS OF ALABAMA & UTIC INSURANCE COMPANY,BlueCross BlueShield of Alabama,No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1140,PDP,HealthNow New York Inc.,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,No,No,Not Applicable,2,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1822,PDP,HealthPartners National PDP,"HEALTHPARTNERS, INC.","HealthPartners, Inc.",No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2468,PDP,Blue Shield of California,CALIFORNIA PHYSICIANS SERVICE,California Physicians' Service,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2505,PDP,WellCare,"WINDSOR HEALTH PLAN, INC.","WellCare Health Plans, Inc.",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2874,PDP,"Humana Insurance of Puerto Rico, Inc.","HUMANA INSURANCE OF PUERTO RICO, INC.",Humana Inc.,No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2893,PDP,Blue MedicareRx,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3389,PDP,UPMC Health Plan,"UPMC HEALTH BENEFITS, INC.",UPMC Health System,No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3474,PDP,Precise RxCare,HEARTLAND FIDELITY INSURANCE COMPANY,Heartland Fidelity Insurance Company,No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3521,PDP,"Excellus Health Plan, Inc","EXCELLUS HEALTH PLAN, INC.","Lifetime Healthcare, Inc.",No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3875,PDP,Granite Alliance,GRANITE ALLIANCE INSURANCE COMPANY,Granite Alliance Insurance Company,No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3994,PDP,HMSA's Medicare Rx Plan,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),Hawaii Medical Service Association,No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4054,PDP,Senior Care Plus,HOMETOWN HEALTH PLAN,Renown Health,No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4219,PDP,Health Alliance Medicare Prescription Plan,HEALTH ALLIANCE MEDICAL PLANS,The Carle Foundation,No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4501,PDP,Pharmacy Benefit Dimensions PDP,INDEPENDENT HEALTH BENEFITS CORPORATION,"Independent Health Association, Inc.",No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4607,PDP,Magellan Rx Medicare,MERIT HEALTH INSURANCE,"Magellan Health, Inc.",No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4802,PDP,WellCare,"WELLCARE PRESCRIPTION INSURANCE, INC.","WellCare Health Plans, Inc.",No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5351,PDP,PacificSource Medicare,PACIFICSOURCE COMMUNITY HEALTH PLANS,PacificSource Health Plans,No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5450,PDP,SecurityCare of Tennessee,"SECURITYCARE OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5540,PDP,Blue Cross and Blue Shield of North Carolina,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5552,PDP,Humana Insurance Company of New York,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Inc.,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5580,PDP,First United American Life Insurance Company,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,Torchmark Corporation,No,Yes,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5584,PDP,Blue Cross Blue Shield of Michigan,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY,Blue Cross Blue Shield of Michigan,No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5588,PDP,Paramount Prescription Drug Plan,PARAMOUNT INSURANCE COMPANY,Promedica Health System,No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5593,PDP,HM Health Insurance Company,HM HEALTH INSURANCE COMPANY,Highmark Health,No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5596,PDP,Blue MedicareRx,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5601,PDP,SilverScript,SILVERSCRIPT INSURANCE COMPANY,CVS Health Corporation,No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5609,PDP,Asuris Northwest Health,ASURIS NORTHWEST HEALTH,"Cambia Health Solutions, Inc.",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5617,PDP,Cigna-HealthSpring Rx,CIGNA HEALTH AND LIFE INSURANCE COMPANY,CIGNA,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5660,PDP,Express Scripts Medicare,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Express Scripts Holding Company,No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5715,PDP,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",HCSC INSURANCE SERVICES COMPANY,Health Care Service Corporation,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5726,PDP,Blue MedicareRx,BLUE CROSS AND BLUE SHIELD OF KANSAS,Blue Cross Blue Shield of Kansas,No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5743,PDP,MedicareBlue Rx,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY","BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5753,PDP,WPS Health Insurance,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,Wisconsin Physicians Service Ins Corporation.,No,No,Not Applicable,5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5755,PDP,United American Insurance Company,UNITED AMERICAN INSURANCE COMPANY,Torchmark Corporation,No,Yes,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5768,PDP,First Health Part D,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,Aetna Inc.,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5795,PDP,ARKANSAS BLUE CROSS AND BLUE SHIELD,USABLE MUTUAL INSURANCE COMPANY,USAble Mutual Insurance Company,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5805,PDP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,"UnitedHealth Group, Inc.",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5810,PDP,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5820,PDP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5857,PDP,Priority Health Medicare,PRIORITY HEALTH INSURANCE COMPANY,Spectrum Health System,No,No,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5877,PDP,EMI Health,EDUCATORS MUTUAL INSURANCE ASSOCIATION,Educators Mutual Insurance Association,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5884,PDP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5904,PDP,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Guidewell Mutual Holding Corporation,No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5916,PDP,Regence BlueShield of Idaho and Regence BC BS Utah,REGENCE BLUESHIELD OF IDAHO AND REGENCE BC BS UTAH,"Cambia Health Solutions, Inc.",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5921,PDP,UnitedHealthcare,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,"UnitedHealth Group, Inc.",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5953,PDP,Blue Cross Blue Shield of South Carolina,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA,BlueCross BlueShield of South Carolina (BCBSSC),No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5960,PDP,UniCare,UNICARE LIFE & HEALTH INSURANCE COMPANY,Anthem Inc.,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5966,PDP,EmblemHealth Medicare PDP,GROUP HEALTH INCORPORATED,"EmblemHealth, Inc.",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5967,PDP,WellCare,"WELLCARE PRESCRIPTION INSURANCE, INC.","WellCare Health Plans, Inc.",No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5975,PDP,"Moda Health Plan, Inc.","MODA HEALTH PLAN, INC.","Moda, Inc.",No,No,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5983,PDP,Express Scripts Medicare,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Holding Company,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5993,PDP,Horizon Blue Cross Blue Shield of New Jersey,"HORIZON HEALTHCARE SERVICES, INC.","Horizon Healthcare Services, Inc.",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6311,PDP,QualChoice Advantage,QUALCHOICE ADVANTAGE,Catholic Health Initiatives,No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6506,PDP,Blue Cross and Blue Shield of Arizona,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross Blue Shield of Arizona,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6875,PDP,Select Option,QCC INSURANCE COMPANY,"Independence Health Group, Inc.",No,No,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7230,PDP,Advantage-Plus Meridian,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Caidan Enterprises, Inc.",No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7610,PDP,Advantage-Plus Meridian,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.","Caidan Enterprises, Inc.",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7694,PDP,EnvisionRx Plus,ENVISION INSURANCE COMPANY,"Envision Topco Holdings, LLC",No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8067,PDP,Avalon Insurance Company,AVALON INSURANCE COMPANY,Capital BlueCross,No,No,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8841,PDP,"Catamaran Insurance of Ohio, Inc.","CATAMARAN INSURANCE OF OHIO, INC.","UnitedHealth Group, Inc.",No,No,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9579,PDP,Stonebridge Life Insurance Company,STONEBRIDGE LIFE INSURANCE COMPANY,Aegon N.V.,No,No,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9701,PDP,Navitus MedicareRx,"DEAN HEALTH INSURANCE, INC.",SSM Healthcare Corporation,No,No,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
